Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,691167,-,-,-,30.97,-97.26,-6,161,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2020,4,7,14,30,845,125,804,20.1,30.3,992,218,3.9000000000000004,0.19
2020,4,7,15,30,823,104,655,20.1,29.900000000000002,991,212,3.7,0.19
2020,4,7,16,30,661,111,437,20.3,28.6,991,203,3,0.19
2020,4,7,17,30,461,82,216,21.5,27.6,991,198,2.5,0.19
2020,4,7,18,30,104,27,34,21.6,24.400000000000002,992,192,2.1,0.19
2020,4,7,19,30,0,0,0,21.1,23.5,992,193,2.2,0.19
2020,4,7,20,30,0,0,0,21,23,992,195,2.3000000000000003,0.19
2020,4,7,21,30,0,0,0,21,22.6,993,199,2.4000000000000004,0.19
2020,4,7,22,30,0,0,0,21.1,22.3,992,203,2.5,0.19
2020,4,7,23,30,0,0,0,21.1,22,992,207,2.5,0.19
2020,4,8,0,30,0,0,0,21.200000000000003,21.8,992,212,2.6,0.19
2020,4,8,1,30,0,0,0,21.200000000000003,21.400000000000002,991,217,2.5,0.19
2020,4,8,2,30,0,0,0,21.1,21.1,991,221,2.4000000000000004,0.19
2020,4,8,3,30,0,0,0,20.8,20.8,991,224,2.2,0.19
2020,4,8,4,30,0,0,0,20.6,20.6,991,226,2.2,0.19
2020,4,8,5,30,0,0,0,20.700000000000003,20.700000000000003,992,227,2.4000000000000004,0.19
2020,4,8,6,30,0,16,16,21,21.700000000000003,992,229,2.9000000000000004,0.19
2020,4,8,7,30,291,99,182,21.5,23.900000000000002,993,234,3.6,0.19
2020,4,8,8,30,430,157,368,22.1,26.400000000000002,993,241,4.2,0.19
2020,4,8,9,30,126,287,371,22.200000000000003,28.6,993,245,4.3,0.19
2020,4,8,10,30,243,384,579,21.700000000000003,30.400000000000002,992,248,4,0.19
2020,4,8,11,30,121,349,456,21,31.8,991,249,3.6,0.19
2020,4,8,12,30,123,411,524,20.1,32.6,991,246,3.3000000000000003,0.19
2020,4,8,13,30,851,149,906,19.5,33,990,241,2.9000000000000004,0.19
2020,4,8,14,30,835,137,810,19.1,32.6,989,236,2.6,0.19
2020,4,8,15,30,530,214,570,19.3,31.6,989,230,2.1,0.19
2020,4,8,16,30,532,145,409,19.900000000000002,30,989,224,1.7000000000000002,0.19
2020,4,8,17,30,479,81,221,22.200000000000003,29,989,221,1.5,0.19
2020,4,8,18,30,64,26,31,21.8,25.3,990,210,1.4000000000000001,0.19
2020,4,8,19,30,0,0,0,20.400000000000002,24.3,990,205,1.5,0.19
2020,4,8,20,30,0,0,0,20.3,23.8,991,204,1.7000000000000002,0.19
2020,4,8,21,30,0,0,0,20.1,23.5,991,208,2.1,0.19
2020,4,8,22,30,0,0,0,19.900000000000002,23.200000000000003,991,214,2.4000000000000004,0.19
2020,4,8,23,30,0,0,0,19.8,22.8,991,220,2.5,0.19
2020,4,9,0,30,0,0,0,19.8,22.3,991,226,2.6,0.19
2020,4,9,1,30,0,0,0,19.700000000000003,21.900000000000002,991,232,2.6,0.19
2020,4,9,2,30,0,0,0,19.6,21.400000000000002,990,239,2.4000000000000004,0.19
2020,4,9,3,30,0,0,0,19.5,20.8,990,248,2.1,0.19
2020,4,9,4,30,0,0,0,19.3,20.200000000000003,990,262,1.9000000000000001,0.19
2020,4,9,5,30,0,0,0,19,19.900000000000002,991,279,1.9000000000000001,0.19
2020,4,9,6,30,11,19,20,18.7,20.8,991,295,2.2,0.19
2020,4,9,7,30,6,63,65,18.7,22.700000000000003,992,303,2.3000000000000003,0.19
2020,4,9,8,30,68,189,223,19.6,24.900000000000002,992,295,2.1,0.19
2020,4,9,9,30,55,268,305,20.8,26.8,992,279,2.2,0.19
2020,4,9,10,30,116,367,460,21.5,27.900000000000002,992,274,2,0.19
2020,4,9,11,30,41,266,303,21.700000000000003,28.5,991,284,1.5,0.19
2020,4,9,12,30,64,382,441,21.6,29.400000000000002,990,294,1,0.19
2020,4,9,13,30,0,47,47,20.900000000000002,30.400000000000002,990,299,1.2000000000000002,0.19
2020,4,9,14,30,0,43,43,20.1,30.5,989,314,2.3000000000000003,0.19
2020,4,9,15,30,4,128,131,20.1,28.8,989,333,3.9000000000000004,0.19
2020,4,9,16,30,52,123,149,20.6,25.700000000000003,990,342,5,0.19
2020,4,9,17,30,55,78,94,20.8,24.1,991,343,5.2,0.19
2020,4,9,18,30,2,19,19,20.6,21.400000000000002,992,185,3.3000000000000003,0.19
2020,4,9,19,30,0,0,0,20.200000000000003,20.400000000000002,993,38,2.6,0.19
2020,4,9,20,30,0,0,0,19.8,19.900000000000002,993,41,2.2,0.19
2020,4,9,21,30,0,0,0,19.400000000000002,19.400000000000002,994,25,1.7000000000000002,0.19
2020,4,9,22,30,0,0,0,18.900000000000002,18.900000000000002,994,16,1.9000000000000001,0.19
2020,4,9,23,30,0,0,0,18.400000000000002,18.400000000000002,994,9,2.5,0.19
2020,4,10,0,30,0,0,0,17.8,17.8,995,6,2.9000000000000004,0.19
2020,4,10,1,30,0,0,0,17.2,17.2,995,10,3.1,0.19
2020,4,10,2,30,0,0,0,16.400000000000002,16.6,995,15,3.2,0.19
2020,4,10,3,30,0,0,0,15.600000000000001,15.9,996,19,3.2,0.19
2020,4,10,4,30,0,0,0,14.700000000000001,15.200000000000001,996,22,3.2,0.19
2020,4,10,5,30,0,0,0,13.8,14.700000000000001,997,25,3.3000000000000003,0.19
2020,4,10,6,30,0,22,22,13.100000000000001,14.9,998,31,3.5,0.19
2020,4,10,7,30,6,88,90,12.8,16.400000000000002,998,47,4.1000000000000005,0.19
2020,4,10,8,30,13,173,179,11.700000000000001,18.6,998,68,4.9,0.19
2020,4,10,9,30,148,316,416,10.700000000000001,20.5,998,77,4.9,0.19
2020,4,10,10,30,246,390,589,11,22,998,79,4.6000000000000005,0.19
2020,4,10,11,30,377,401,738,11.9,23.3,997,79,4.1000000000000005,0.19
2020,4,10,12,30,373,421,765,12.9,24.1,997,81,3.6,0.19
2020,4,10,13,30,333,418,716,13.5,24.6,996,82,3.3000000000000003,0.19
2020,4,10,14,30,491,307,705,13.8,24.400000000000002,995,83,3.4000000000000004,0.19
2020,4,10,15,30,761,138,652,13.8,23.8,994,86,3.5,0.19
2020,4,10,16,30,562,143,424,13.8,22.8,994,93,3.2,0.19
2020,4,10,17,30,537,79,238,14.200000000000001,22.1,994,97,2.9000000000000004,0.19
2020,4,10,18,30,188,30,45,15.3,19,995,104,1.7000000000000002,0.19
2020,4,10,19,30,0,0,0,15,17.7,995,107,1.7000000000000002,0.19
2020,4,10,20,30,0,0,0,14.700000000000001,17,995,114,1.6,0.19
2020,4,10,21,30,0,0,0,14.600000000000001,16.400000000000002,996,127,1.5,0.19
2020,4,10,22,30,0,0,0,14.700000000000001,16.1,995,140,1.6,0.19
2020,4,10,23,30,0,0,0,14.8,15.9,995,146,1.8,0.19
2020,4,11,0,30,0,0,0,14.9,15.700000000000001,994,153,2.1,0.19
2020,4,11,1,30,0,0,0,15,15.4,994,164,2.1,0.19
2020,4,11,2,30,0,0,0,15,15.100000000000001,993,169,1.9000000000000001,0.19
2020,4,11,3,30,0,0,0,14.600000000000001,14.600000000000001,993,169,1.6,0.19
2020,4,11,4,30,0,0,0,14.100000000000001,14.100000000000001,993,165,1.4000000000000001,0.19
2020,4,11,5,30,0,0,0,14.3,14.3,993,157,1.6,0.19
2020,4,11,6,30,127,32,42,14.100000000000001,15.4,993,148,2.3000000000000003,0.19
2020,4,11,7,30,125,86,123,14.4,17.400000000000002,993,147,3.1,0.19
2020,4,11,8,30,52,187,213,15.5,19.8,993,152,3.6,0.19
2020,4,11,9,30,36,260,284,17.3,21.8,993,157,3.8000000000000003,0.19
2020,4,11,10,30,225,303,486,18.400000000000002,23.200000000000003,992,159,3.9000000000000004,0.19
2020,4,11,11,30,38,372,406,19.1,24.400000000000002,990,161,4.2,0.19
2020,4,11,12,30,4,147,151,19.700000000000003,25.3,989,165,4.5,0.19
2020,4,11,13,30,0,75,75,20.200000000000003,25.8,988,168,4.7,0.19
2020,4,11,14,30,20,254,270,20.700000000000003,26,987,167,4.7,0.19
2020,4,11,15,30,2,114,115,21.200000000000003,25.700000000000003,986,164,4.6000000000000005,0.19
2020,4,11,16,30,382,143,335,21.6,25,985,159,4.2,0.19
2020,4,11,17,30,356,115,221,22,24.5,985,155,3.9000000000000004,0.19
2020,4,11,18,30,66,33,38,21.8,22.700000000000003,986,156,4,0.19
2020,4,11,19,30,0,0,0,21.3,21.900000000000002,986,159,4.3,0.19
2020,4,11,20,30,0,0,0,21,21.3,986,159,4.3,0.19
2020,4,11,21,30,0,0,0,20.8,20.900000000000002,986,156,4.1000000000000005,0.19
2020,4,11,22,30,0,0,0,20.6,20.700000000000003,985,152,3.8000000000000003,0.19
2020,4,11,23,30,0,0,0,20.5,20.6,984,150,3.5,0.19
2020,4,12,0,30,0,0,0,20.5,20.5,983,150,3.1,0.19
2020,4,12,1,30,0,0,0,20.5,20.6,982,157,2.9000000000000004,0.19
2020,4,12,2,30,0,0,0,20.6,20.8,982,166,3,0.19
2020,4,12,3,30,0,0,0,20.8,21,981,165,2.9000000000000004,0.19
2020,4,12,4,30,0,0,0,21,21,980,162,2.5,0.19
2020,4,12,5,30,0,0,0,21,21.1,980,168,2.3000000000000003,0.19
2020,4,12,6,30,0,8,8,21.200000000000003,21.8,979,186,2.7,0.19
2020,4,12,7,30,378,99,213,22.1,23.1,979,216,3.6,0.19
2020,4,12,8,30,734,99,470,23,24.8,979,248,4.7,0.19
2020,4,12,9,30,867,99,689,21.6,26.3,979,273,5.800000000000001,0.19
2020,4,12,10,30,929,104,861,18,27.1,980,281,6.5,0.19
2020,4,12,11,30,965,106,974,14.600000000000001,27.400000000000002,980,278,6.800000000000001,0.19
2020,4,12,12,30,984,103,1016,11.700000000000001,27.400000000000002,981,270,7,0.19
2020,4,12,13,30,980,100,981,9.600000000000001,27.200000000000003,981,265,7.300000000000001,0.19
2020,4,12,14,30,711,174,753,8.1,26.8,982,265,7.1000000000000005,0.19
2020,4,12,15,30,900,96,707,7.6000000000000005,26.1,983,269,6.1000000000000005,0.19
2020,4,12,16,30,814,87,497,8.700000000000001,24.900000000000002,983,272,4.4,0.19
2020,4,12,17,30,651,68,263,11.8,24.1,983,273,3.4000000000000004,0.19
2020,4,12,18,30,247,31,52,12.9,19.8,985,288,2.4000000000000004,0.2
2020,4,12,19,30,0,0,0,11.8,18.8,987,317,4.2,0.2
2020,4,12,20,30,0,0,0,10.8,17.3,990,339,6.5,0.2
2020,4,12,21,30,0,0,0,9,14.700000000000001,992,349,6.6000000000000005,0.2
2020,4,12,22,30,0,0,0,7.300000000000001,12.8,994,352,6,0.2
2020,4,12,23,30,0,0,0,6,11.5,995,355,6.2,0.2
2020,4,13,0,30,0,0,0,4.5,9.9,996,356,6.2,0.2
2020,4,13,1,30,0,0,0,3,8.5,997,357,6.1000000000000005,0.2
2020,4,13,2,30,0,0,0,1.6,7.300000000000001,998,358,6,0.2
2020,4,13,3,30,0,0,0,0.4,6.4,999,359,5.9,0.2
2020,4,13,4,30,0,0,0,-0.5,5.6000000000000005,1000,180,5.6000000000000005,0.2
2020,4,13,5,30,0,0,0,-1.1,5.2,1001,1,5.300000000000001,0.2
2020,4,13,6,30,274,33,57,-1.6,5.6000000000000005,1002,3,5.5,0.2
2020,4,13,7,30,648,69,267,-2.1,7.1000000000000005,1002,6,5.7,0.2
2020,4,13,8,30,804,89,498,-2.1,8.9,1002,8,5.5,0.2
2020,4,13,9,30,883,102,706,-1.3,10.9,1002,10,5.2,0.2
2020,4,13,10,30,929,109,869,-0.2,12.8,1002,10,4.9,0.2
2020,4,13,11,30,947,117,971,1,14.600000000000001,1001,11,4.5,0.2
2020,4,13,12,30,944,123,1001,2.2,16,1000,13,4,0.2
2020,4,13,13,30,935,123,965,3.1,17,999,13,3.6,0.2
2020,4,13,14,30,912,117,861,3.8000000000000003,17.5,998,13,3.3000000000000003,0.2
2020,4,13,15,30,870,107,700,4.2,17.400000000000002,998,13,3.2,0.2
2020,4,13,16,30,792,93,494,4.2,16.6,998,14,3,0.2
2020,4,13,17,30,636,71,263,4.2,16.1,998,15,2.9000000000000004,0.2
2020,4,13,18,30,276,31,55,6,12.100000000000001,999,25,1.8,0.19
2020,4,13,19,30,0,0,0,5.6000000000000005,10.600000000000001,999,33,2.3000000000000003,0.19
2020,4,13,20,30,0,0,0,4.9,10,1000,40,2.8000000000000003,0.19
2020,4,13,21,30,0,0,0,4.6000000000000005,9.200000000000001,1000,44,2.9000000000000004,0.19
2020,4,13,22,30,0,0,0,4.6000000000000005,8.5,1000,43,2.8000000000000003,0.19
2020,4,13,23,30,0,0,0,4.7,7.800000000000001,1000,33,2.8000000000000003,0.19
2020,4,14,0,30,0,0,0,4.9,7.1000000000000005,1000,18,2.8000000000000003,0.19
2020,4,14,1,30,0,0,0,4.800000000000001,6.5,1000,6,3,0.19
2020,4,14,2,30,0,0,0,4.5,6,1001,2,3.3000000000000003,0.19
2020,4,14,3,30,0,0,0,4,5.5,1001,3,3.5,0.19
2020,4,14,4,30,0,0,0,3.4000000000000004,5.2,1001,5,3.6,0.19
2020,4,14,5,30,0,0,0,2.8000000000000003,5.1000000000000005,1002,3,3.7,0.19
2020,4,14,6,30,230,36,57,2.5,6.300000000000001,1003,7,4.4,0.19
2020,4,14,7,30,578,82,261,2.4000000000000004,8.9,1003,20,5.1000000000000005,0.19
2020,4,14,8,30,746,106,488,2.9000000000000004,11.5,1003,28,5.300000000000001,0.19
2020,4,14,9,30,837,119,694,3.9000000000000004,13.700000000000001,1003,26,5,0.19
2020,4,14,10,30,382,351,664,4.6000000000000005,15.3,1003,21,4.7,0.19
2020,4,14,11,30,892,143,950,5,16.5,1003,16,4.5,0.19
2020,4,14,12,30,945,120,1001,5.4,17.3,1002,12,4.4,0.19
2020,4,14,13,30,455,328,739,5.6000000000000005,17.7,1001,8,4.3,0.19
2020,4,14,14,30,383,313,626,5.7,17.6,1001,6,4.3,0.19
2020,4,14,15,30,374,257,512,5.5,17.1,1000,5,4.3,0.19
2020,4,14,16,30,777,97,492,5.1000000000000005,16.2,1000,5,4.2,0.19
2020,4,14,17,30,499,88,240,4.800000000000001,15.600000000000001,1001,6,4.1000000000000005,0.19
2020,4,14,18,30,256,34,56,5,12.5,1002,7,3.1,0.17
2020,4,14,19,30,0,0,0,5.300000000000001,11,1003,6,3,0.17
2020,4,14,20,30,0,0,0,5.300000000000001,10,1004,5,3.3000000000000003,0.17
2020,4,14,21,30,0,0,0,5.1000000000000005,9.200000000000001,1004,5,3.4000000000000004,0.17
2020,4,14,22,30,0,0,0,4.800000000000001,8.4,1004,7,3.2,0.17
2020,4,14,23,30,0,0,0,4.6000000000000005,7.6000000000000005,1004,11,2.8000000000000003,0.17
2020,4,15,0,30,0,0,0,4.4,6.9,1003,16,2.5,0.17
2020,4,15,1,30,0,0,0,4.2,6.2,1003,20,2.3000000000000003,0.17
2020,4,15,2,30,0,0,0,4,5.6000000000000005,1003,21,2.1,0.17
2020,4,15,3,30,0,0,0,3.9000000000000004,5,1003,21,1.9000000000000001,0.17
2020,4,15,4,30,0,0,0,3.7,4.3,1003,20,1.6,0.17
2020,4,15,5,30,0,0,0,3.6,4.3,1004,17,1.7000000000000002,0.17
2020,4,15,6,30,293,35,63,3.6,5.9,1004,17,2.2,0.17
2020,4,15,7,30,650,73,276,3.6,9,1004,31,2.4000000000000004,0.17
2020,4,15,8,30,798,94,506,3.2,11.700000000000001,1004,37,2.1,0.17
2020,4,15,9,30,871,110,711,3.9000000000000004,13.600000000000001,1004,30,1.8,0.17
2020,4,15,10,30,464,319,701,4.5,15.3,1003,31,1.7000000000000002,0.17
2020,4,15,11,30,855,169,944,4.800000000000001,16.8,1002,37,1.5,0.17
2020,4,15,12,30,847,179,971,5.1000000000000005,18,1001,46,1.2000000000000002,0.17
2020,4,15,13,30,944,118,972,5.2,18.8,1000,55,1,0.17
2020,4,15,14,30,924,110,868,5.2,19.3,999,69,0.9,0.17
2020,4,15,15,30,882,102,706,4.9,19.200000000000003,998,86,1.1,0.17
2020,4,15,16,30,806,87,498,4.6000000000000005,18.6,998,99,1.4000000000000001,0.17
2020,4,15,17,30,659,68,270,5,18.1,998,104,1.5,0.17
2020,4,15,18,30,301,32,59,9,13.5,999,109,1.2000000000000002,0.17
2020,4,15,19,30,0,0,0,7.2,11.700000000000001,999,111,1.5,0.17
2020,4,15,20,30,0,0,0,6.6000000000000005,10.9,1000,114,1.7000000000000002,0.17
2020,4,15,21,30,0,0,0,6.4,10.3,1000,118,1.7000000000000002,0.17
2020,4,15,22,30,0,0,0,6.4,9.700000000000001,1001,120,1.6,0.17
2020,4,15,23,30,0,0,0,6.300000000000001,9.200000000000001,1000,120,1.6,0.17
2020,4,16,0,30,0,0,0,6.2,8.700000000000001,1000,121,1.6,0.17
2020,4,16,1,30,0,0,0,6.1000000000000005,8.3,1000,122,1.6,0.17
2020,4,16,2,30,0,0,0,6,7.9,1000,125,1.6,0.17
2020,4,16,3,30,0,0,0,5.9,7.4,1000,131,1.6,0.17
2020,4,16,4,30,0,0,0,5.9,6.9,1000,139,1.5,0.17
2020,4,16,5,30,0,0,0,5.800000000000001,7.1000000000000005,1001,150,1.5,0.17
2020,4,16,6,30,300,36,66,6.1000000000000005,9.1,1001,159,2.1,0.17
2020,4,16,7,30,642,75,278,6.5,12.5,1001,161,2.9000000000000004,0.17
2020,4,16,8,30,791,97,508,7,16.2,1001,164,3.7,0.17
2020,4,16,9,30,866,113,713,6.300000000000001,19,1001,169,4.2,0.17
2020,4,16,10,30,906,123,871,7.1000000000000005,20.8,1001,170,4.1000000000000005,0.17
2020,4,16,11,30,931,126,972,8.1,22.200000000000003,1000,169,4.2,0.17
2020,4,16,12,30,948,120,1008,9.1,23.200000000000003,999,167,4.4,0.17
2020,4,16,13,30,941,117,970,9.9,23.900000000000002,998,166,4.6000000000000005,0.17
2020,4,16,14,30,918,112,866,10.4,24.1,997,167,4.7,0.17
2020,4,16,15,30,868,104,700,10.700000000000001,23.8,996,167,4.800000000000001,0.17
2020,4,16,16,30,717,105,472,10.700000000000001,22.700000000000003,996,167,4.4,0.17
2020,4,16,17,30,531,80,244,11.5,21.900000000000002,996,166,4,0.17
2020,4,16,18,30,112,34,44,12.4,18.3,996,164,2.8000000000000003,0.17
2020,4,16,19,30,0,0,0,12.3,17.3,997,164,3,0.17
2020,4,16,20,30,0,0,0,12.4,16.7,997,164,3.2,0.17
2020,4,16,21,30,0,0,0,12.700000000000001,16.1,997,163,3.3000000000000003,0.17
2020,4,16,22,30,0,0,0,12.9,15.5,997,164,3.3000000000000003,0.17
2020,4,16,23,30,0,0,0,13.100000000000001,15,996,167,3.2,0.17
2020,4,17,0,30,0,0,0,13.3,14.600000000000001,996,171,3.1,0.17
2020,4,17,1,30,0,0,0,13.600000000000001,14.3,995,175,3,0.17
2020,4,17,2,30,0,0,0,13.700000000000001,14.100000000000001,995,179,2.8000000000000003,0.17
2020,4,17,3,30,0,0,0,13.9,14.100000000000001,995,180,2.4000000000000004,0.17
2020,4,17,4,30,0,0,0,14,14,995,182,1.9000000000000001,0.17
2020,4,17,5,30,0,0,0,14.200000000000001,14.200000000000001,995,185,1.4000000000000001,0.17
2020,4,17,6,30,89,37,46,14.5,15.200000000000001,996,191,1.2000000000000002,0.17
2020,4,17,7,30,0,31,31,14.9,16.6,997,239,0.9,0.17
2020,4,17,8,30,0,35,35,15.4,18.1,998,276,0.9,0.17
2020,4,17,9,30,0,72,72,16.400000000000002,19.700000000000003,998,274,1.5,0.17
2020,4,17,10,30,2,138,140,17,20.8,998,290,1.8,0.17
2020,4,17,11,30,7,187,193,17.3,21.3,998,315,2.3000000000000003,0.17
2020,4,17,12,30,12,235,246,17.3,21.3,997,335,2.9000000000000004,0.17
2020,4,17,13,30,2,115,117,16.900000000000002,20.8,997,347,3.6,0.17
2020,4,17,14,30,4,163,166,16.1,19.700000000000003,997,351,4.1000000000000005,0.17
2020,4,17,15,30,1,119,120,14.8,18.5,997,352,4.3,0.17
2020,4,17,16,30,2,99,100,13.100000000000001,17.1,997,351,4.2,0.17
2020,4,17,17,30,2,41,42,11.4,16.5,998,351,4.2,0.17
2020,4,17,18,30,3,23,23,9.9,14.4,998,354,3.5,0.18
2020,4,17,19,30,0,0,0,9.1,13.3,999,179,3,0.18
2020,4,17,20,30,0,0,0,8.700000000000001,12.5,999,6,2.8000000000000003,0.18
2020,4,17,21,30,0,0,0,8.6,11.9,1000,10,2.7,0.18
2020,4,17,22,30,0,0,0,8.5,11.200000000000001,999,12,2.9000000000000004,0.18
2020,4,17,23,30,0,0,0,8.3,10.600000000000001,999,15,3,0.18
2020,4,18,0,30,0,0,0,8,10.100000000000001,999,20,3,0.18
2020,4,18,1,30,0,0,0,7.6000000000000005,9.600000000000001,999,25,2.9000000000000004,0.18
2020,4,18,2,30,0,0,0,7.5,9.3,999,26,2.7,0.18
2020,4,18,3,30,0,0,0,7.4,9.1,998,25,2.6,0.18
2020,4,18,4,30,0,0,0,7.300000000000001,9.1,998,24,2.7,0.18
2020,4,18,5,30,0,0,0,7.300000000000001,9.3,998,24,2.9000000000000004,0.18
2020,4,18,6,30,3,24,24,7.300000000000001,10.100000000000001,999,23,3.1,0.18
2020,4,18,7,30,2,54,55,7.1000000000000005,11.700000000000001,999,19,3.3000000000000003,0.18
2020,4,18,8,30,9,139,144,7.1000000000000005,13.100000000000001,999,18,3.3000000000000003,0.18
2020,4,18,9,30,15,230,240,7.7,14.4,999,32,3,0.18
2020,4,18,10,30,15,257,269,8.4,15.600000000000001,998,63,2.8000000000000003,0.18
2020,4,18,11,30,14,260,273,9.3,16.6,997,94,2.9000000000000004,0.18
2020,4,18,12,30,8,196,204,10.5,17.7,995,112,3.2,0.18
2020,4,18,13,30,33,367,397,11.9,18.5,994,124,3,0.18
2020,4,18,14,30,18,272,287,13.200000000000001,19,993,135,2.6,0.18
2020,4,18,15,30,0,110,110,14.100000000000001,19.1,992,141,2.5,0.18
2020,4,18,16,30,491,134,387,14.8,18.8,992,147,2.3000000000000003,0.18
2020,4,18,17,30,429,108,242,15.200000000000001,18.5,992,150,2.1,0.18
2020,4,18,18,30,114,40,51,15.600000000000001,16.6,992,152,0.9,0.18
2020,4,18,19,30,0,0,0,15.4,15.5,992,154,0.7000000000000001,0.18
2020,4,18,20,30,0,0,0,14.9,14.9,992,157,0.8,0.18
2020,4,18,21,30,0,0,0,14.4,14.4,992,156,0.9,0.18
2020,4,18,22,30,0,0,0,14,14,991,154,0.9,0.18
2020,4,18,23,30,0,0,0,14,14,990,154,0.9,0.18
2020,4,19,0,30,0,0,0,14.200000000000001,14.200000000000001,989,157,0.8,0.18
2020,4,19,1,30,0,0,0,14.5,14.5,988,168,0.8,0.18
2020,4,19,2,30,0,0,0,15,15,988,185,0.7000000000000001,0.18
2020,4,19,3,30,0,0,0,15.4,15.4,988,197,0.7000000000000001,0.18
2020,4,19,4,30,0,0,0,15.600000000000001,15.600000000000001,988,196,0.7000000000000001,0.18
2020,4,19,5,30,0,0,0,16,16,988,198,0.8,0.18
2020,4,19,6,30,79,34,43,16.5,17.3,988,207,1.5,0.18
2020,4,19,7,30,0,39,39,17.7,19.200000000000003,989,217,2.5,0.18
2020,4,19,8,30,5,141,144,19,21.200000000000003,988,225,3.1,0.18
2020,4,19,9,30,14,217,227,20.200000000000003,23.5,988,232,3.5,0.18
2020,4,19,10,30,2,110,112,20.8,25.700000000000003,987,239,4,0.18
2020,4,19,11,30,90,409,491,21,27.700000000000003,986,248,4.2,0.18
2020,4,19,12,30,856,163,970,20.3,29.3,985,264,4.4,0.18
2020,4,19,13,30,891,137,950,18.400000000000002,30.3,985,281,4.800000000000001,0.18
2020,4,19,14,30,906,117,866,15.3,30.5,984,291,5.300000000000001,0.18
2020,4,19,15,30,892,99,717,11.600000000000001,29.900000000000002,984,298,5.1000000000000005,0.18
2020,4,19,16,30,830,85,514,10.5,28,984,307,3.8000000000000003,0.18
2020,4,19,17,30,690,66,283,12.9,26.8,984,313,3,0.18
2020,4,19,18,30,330,34,67,13.4,21,985,337,1.9000000000000001,0.18
2020,4,19,19,30,0,0,0,12.3,19.1,986,173,2,0.18
2020,4,19,20,30,0,0,0,12.4,18.2,987,7,2.1,0.18
2020,4,19,21,30,0,0,0,12.5,17.2,988,15,2.2,0.18
2020,4,19,22,30,0,0,0,12.5,16.400000000000002,989,20,2.2,0.18
2020,4,19,23,30,0,0,0,12.5,15.600000000000001,989,24,2.3000000000000003,0.18
2020,4,20,0,30,0,0,0,12.700000000000001,14.9,989,27,2.2,0.18
2020,4,20,1,30,0,0,0,13.100000000000001,14.3,990,30,2.1,0.18
2020,4,20,2,30,0,0,0,13.600000000000001,13.600000000000001,990,33,1.8,0.18
2020,4,20,3,30,0,0,0,13.3,13.3,990,39,1.5,0.18
2020,4,20,4,30,0,0,0,13.3,13.3,991,47,1.3,0.18
2020,4,20,5,30,0,0,0,13.8,13.8,991,55,1.2000000000000002,0.18
2020,4,20,6,30,1,24,24,14.4,15.3,992,65,1.6,0.18
2020,4,20,7,30,3,84,85,15,17.900000000000002,993,85,1.7000000000000002,0.18
2020,4,20,8,30,4,127,129,15.8,20.5,993,110,1.5,0.18
2020,4,20,9,30,21,250,265,16.400000000000002,22.5,994,127,1.5,0.18
2020,4,20,10,30,28,322,345,16.900000000000002,24.1,993,140,1.5,0.18
2020,4,20,11,30,71,411,476,17.3,25.6,993,158,1.6,0.18
2020,4,20,12,30,441,351,768,17.5,26.900000000000002,992,175,1.7000000000000002,0.18
2020,4,20,13,30,901,128,952,17.1,28,991,176,1.8,0.18
2020,4,20,14,30,864,129,845,16.6,28.700000000000003,991,165,1.8,0.18
2020,4,20,15,30,754,143,666,16,28.900000000000002,990,152,1.9000000000000001,0.18
2020,4,20,16,30,716,106,478,15.600000000000001,28,990,135,2.1,0.18
2020,4,20,17,30,538,84,254,16.7,27.3,990,125,2.2,0.18
2020,4,20,18,30,131,37,50,17.7,22.3,990,121,2,0.18
2020,4,20,19,30,0,0,0,16.5,20.400000000000002,991,124,2.1,0.18
2020,4,20,20,30,0,0,0,16.1,19.5,991,127,2,0.18
2020,4,20,21,30,0,0,0,15.9,18.6,992,129,1.9000000000000001,0.18
2020,4,20,22,30,0,0,0,16.1,17.7,992,131,1.7000000000000002,0.18
2020,4,20,23,30,0,0,0,16.3,16.900000000000002,992,133,1.4000000000000001,0.18
2020,4,21,0,30,0,0,0,16.1,16.1,993,136,1.1,0.18
2020,4,21,1,30,0,0,0,15.5,15.5,993,140,0.9,0.18
2020,4,21,2,30,0,0,0,15.3,15.3,993,143,0.8,0.18
2020,4,21,3,30,0,0,0,15.600000000000001,15.600000000000001,994,129,0.7000000000000001,0.18
2020,4,21,4,30,0,0,0,15.700000000000001,15.700000000000001,994,101,0.7000000000000001,0.18
2020,4,21,5,30,0,0,0,16,16,994,89,0.9,0.18
2020,4,21,6,30,215,46,71,16.5,17.6,995,100,1.4000000000000001,0.18
2020,4,21,7,30,519,99,272,17.3,20.1,995,122,1.9000000000000001,0.18
2020,4,21,8,30,560,156,456,17.900000000000002,22.1,996,142,2,0.18
2020,4,21,9,30,287,316,519,17.8,23.700000000000003,996,148,2.3000000000000003,0.18
2020,4,21,10,30,603,255,761,17.900000000000002,25.3,996,150,2.7,0.18
